shipment_id,order_id,order_date,delivery_month,customer_region,supplier_id,supplier_name,reliability_score,reliability_band,warehouse_id,warehouse_name,city,overload_risk_band,product_id,product_name,category,order_quantity,order_value_eur,priority,shipment_status,promised_delivery_date,actual_delivery_date,delay_days,late_delivery_flag,delay_reason,stockout_risk_flag,warehouse_overload_flag
SHP-010326,ORD-010326,2025-11-17,2025-12,DE-East,SUP-004,Nordic Freight Supplies,0.931,high,WH-003,Munich Distribution Center,Munich,medium,PRD-0062,Valve 0062,Mechanical,303,90809.1,standard,delivered,2025-12-01,2025-12-01,0.0,False,,False,False
SHP-010327,ORD-010327,2025-03-23,2025-04,DE-South,SUP-008,Hanseatic Materials,0.604,low,WH-002,Hamburg Distribution Center,Hamburg,medium,PRD-0048,Cable 0048,Electronics,108,10508.4,standard,delivered,2025-04-03,2025-04-04,1.0,True,,False,False
SHP-010328,ORD-010328,2025-11-19,2025-11,DE-West,SUP-015,Alpine Industrial Parts,0.925,high,WH-006,Leipzig Distribution Center,Leipzig,medium,PRD-0021,Foam Insert 0021,Packaging,1109,94741.87,standard,delivered,2025-11-26,2025-11-26,0.0,False,,True,False
SHP-010329,ORD-010329,2025-08-23,2025-09,DE-Central,SUP-018,Elbe Manufacturing,0.745,medium,WH-004,Cologne Distribution Center,Cologne,low,PRD-0009,Rubber Seal 0009,Raw Materials,75,32556.75,standard,delivered,2025-09-03,2025-09-04,1.0,True,,False,False
SHP-010330,ORD-010330,2025-05-27,2025-06,DE-West,SUP-020,Hanseatic Materials,0.846,medium,WH-002,Hamburg Distribution Center,Hamburg,medium,PRD-0041,Plastic Resin 0041,Raw Materials,110,13761.0,standard,delivered,2025-06-03,2025-06-01,-2.0,False,,False,False
SHP-010331,ORD-010331,2025-10-01,2025-10,DE-South,SUP-008,Hanseatic Materials,0.604,low,WH-006,Leipzig Distribution Center,Leipzig,medium,PRD-0139,Valve 0139,Mechanical,148,2227.4,standard,delivered,2025-10-11,2025-10-18,7.0,True,warehouse_capacity_constraint,False,False
SHP-010332,ORD-010332,2025-08-17,2025-09,DE-North,SUP-016,Nordic Freight Supplies,0.901,high,WH-005,Frankfurt Distribution Center,Frankfurt,medium,PRD-0093,Strap 0093,Textiles,298,112134.42,standard,delivered,2025-09-03,2025-09-04,1.0,True,warehouse_capacity_constraint,True,True
SHP-010333,ORD-010333,2025-12-02,2025-12,DE-North,SUP-006,Elbe Manufacturing,0.939,high,WH-007,Stuttgart Distribution Center,Stuttgart,low,PRD-0004,Bracket 0004,Mechanical,187,13415.38,standard,delivered,2025-12-11,2025-12-13,2.0,True,carrier_delay,False,True
SHP-010334,ORD-010334,2025-01-02,2025-01,DE-South,SUP-013,Rhine Components,0.887,high,WH-005,Frankfurt Distribution Center,Frankfurt,medium,PRD-0025,Foam Insert 0025,Packaging,210,936.6,critical,delivered,2025-01-08,2025-01-09,1.0,True,,False,False
SHP-010335,ORD-010335,2025-02-02,2025-02,DE-North,SUP-018,Elbe Manufacturing,0.745,medium,WH-005,Frankfurt Distribution Center,Frankfurt,medium,PRD-0120,Bearing 0120,Mechanical,67,29380.84,standard,delivered,2025-02-09,2025-02-10,1.0,True,weather_disruption,False,False
SHP-010336,ORD-010336,2025-12-22,2025-12,DE-East,SUP-019,Danube Tools,0.652,low,WH-008,Dortmund Distribution Center,Dortmund,medium,PRD-0016,Plastic Resin 0016,Raw Materials,424,138427.52,expedited,delivered,2025-12-28,2025-12-28,0.0,False,,False,False
SHP-010337,ORD-010337,2025-10-09,2025-10,DE-Central,SUP-008,Hanseatic Materials,0.604,low,WH-004,Cologne Distribution Center,Cologne,low,PRD-0073,Foam Insert 0073,Packaging,126,28254.24,standard,delivered,2025-10-18,2025-10-19,1.0,True,,False,False
SHP-010338,ORD-010338,2025-05-04,2025-05,DE-East,SUP-004,Nordic Freight Supplies,0.931,high,WH-002,Hamburg Distribution Center,Hamburg,medium,PRD-0152,Scanner 0152,Electronics,118,5324.16,expedited,delivered,2025-05-17,2025-05-24,7.0,True,customs_documentation,False,False
SHP-010339,ORD-010339,2025-12-26,NaT,DE-North,SUP-013,Rhine Components,0.887,high,WH-008,Dortmund Distribution Center,Dortmund,medium,PRD-0092,Valve 0092,Mechanical,207,71081.73,expedited,delivered,,2026-01-07,2.0,True,inventory_shortage,False,False
SHP-010340,ORD-010340,2025-08-30,2025-09,DE-Central,SUP-018,Elbe Manufacturing,0.745,medium,WH-004,Cologne Distribution Center,Cologne,low,PRD-0020,Controller 0020,Electronics,155,13801.2,standard,delivered,2025-09-06,2025-09-06,0.0,False,,False,False
SHP-010341,ORD-010341,2025-09-21,2025-10,DE-South,SUP-009,Ruhr Mechanical,0.965,high,WH-001,Berlin Distribution Center,Berlin,medium,PRD-0165,Carton 0165,Packaging,1134,241689.42,standard,delivered,2025-10-01,2025-10-02,1.0,True,customs_documentation,True,False
SHP-010342,ORD-010342,2025-01-06,2025-01,DE-East,SUP-014,Baltic Packaging,0.868,medium,WH-003,Munich Distribution Center,Munich,medium,PRD-0126,Controller 0126,Electronics,150,8458.5,standard,delivered,2025-01-14,2025-01-14,0.0,False,,False,False
SHP-010343,ORD-010343,2025-07-13,2025-07,DE-West,SUP-008,Hanseatic Materials,0.604,low,WH-004,Cologne Distribution Center,Cologne,low,PRD-0075,Rubber Seal 0075,Raw Materials,246,6376.32,critical,delivered,2025-07-26,2025-07-25,-1.0,False,,True,False
SHP-010344,ORD-010344,2025-04-05,2025-04,DE-South,SUP-019,Danube Tools,0.652,low,WH-007,Stuttgart Distribution Center,Stuttgart,low,PRD-0046,Carton 0046,Packaging,95,35734.25,standard,delivered,2025-04-13,2025-04-13,0.0,False,,False,False
SHP-010345,ORD-010345,2025-12-11,2025-12,DE-East,SUP-016,Nordic Freight Supplies,0.901,high,WH-002,Hamburg Distribution Center,Hamburg,medium,PRD-0167,Strap 0167,Textiles,267,75659.79,standard,delivered,2025-12-25,2025-12-26,1.0,True,,False,True
SHP-010346,ORD-010346,2025-10-14,2025-10,DE-East,SUP-003,Alpine Industrial Parts,0.922,high,WH-002,Hamburg Distribution Center,Hamburg,medium,PRD-0173,Plastic Resin 0173,Raw Materials,159,12624.6,standard,delivered,2025-10-22,2025-10-23,1.0,True,,False,True
SHP-010347,ORD-010347,2025-07-24,2025-07,DE-Central,SUP-013,Rhine Components,0.887,high,WH-007,Stuttgart Distribution Center,Stuttgart,low,PRD-0024,Cover Sheet 0024,Textiles,345,75358.35,expedited,delivered,2025-07-31,2025-07-29,-2.0,False,,True,False
SHP-010348,ORD-010348,2025-11-06,2025-11,DE-East,SUP-019,Danube Tools,0.652,low,WH-008,Dortmund Distribution Center,Dortmund,medium,PRD-0084,Steel Sheet 0084,Raw Materials,418,161360.54,standard,delivered,2025-11-16,2025-11-20,4.0,True,inventory_shortage,True,False
SHP-010349,ORD-010349,2025-07-13,2025-07,DE-North,SUP-016,Nordic Freight Supplies,0.901,high,WH-001,Berlin Distribution Center,Berlin,medium,PRD-0142,Foam Insert 0142,Packaging,1143,327960.99,standard,delivered,2025-07-28,2025-07-28,0.0,False,,True,False
SHP-010350,ORD-010350,2025-05-27,2025-06,DE-Central,SUP-018,Elbe Manufacturing,0.745,medium,WH-007,Stuttgart Distribution Center,Stuttgart,low,PRD-0039,Bearing 0039,Mechanical,245,73916.5,standard,in_transit,2025-06-07,,,,,False,False
SHP-010351,ORD-010351,2025-11-02,2025-11,DE-South,SUP-023,Saxon Metals,0.93,high,WH-008,Dortmund Distribution Center,Dortmund,medium,PRD-0131,Carton 0131,Packaging,751,139610.9,standard,delivered,2025-11-13,2025-11-17,4.0,True,supplier_late_dispatch,True,False
SHP-010352,ORD-010352,2025-07-12,2025-07,DE-East,SUP-023,Saxon Metals,0.93,high,WH-006,Leipzig Distribution Center,Leipzig,medium,PRD-0153,Controller 0153,Electronics,9,2034.18,standard,delivered,2025-07-25,2025-07-27,2.0,True,inventory_shortage,True,False
SHP-010353,ORD-010353,2025-05-22,2025-05,DE-South,SUP-013,Rhine Components,0.887,high,WH-008,Dortmund Distribution Center,Dortmund,medium,PRD-0025,Foam Insert 0025,Packaging,1172,5227.12,expedited,delivered,2025-05-31,2025-06-03,3.0,True,warehouse_capacity_constraint,True,False
SHP-010354,ORD-010354,2025-06-25,2025-07,DE-West,SUP-016,Nordic Freight Supplies,0.901,high,WH-003,Munich Distribution Center,Munich,medium,PRD-0096,Plastic Resin 0096,Raw Materials,499,54894.99,standard,delivered,2025-07-08,2025-07-08,0.0,False,,False,False
SHP-010355,ORD-010355,2025-04-21,2025-04,DE-South,SUP-011,Saxon Metals,0.611,low,WH-005,Frankfurt Distribution Center,Frankfurt,medium,PRD-0166,Rubber Seal 0166,Raw Materials,476,139777.4,expedited,delivered,2025-04-30,2025-05-01,1.0,True,,False,False
SHP-010356,ORD-010356,2025-12-08,2025-12,DE-East,SUP-008,Hanseatic Materials,0.604,low,WH-007,Stuttgart Distribution Center,Stuttgart,low,PRD-0133,Gear 0133,Mechanical,50,1764.0,standard,delivered,2025-12-18,2025-12-20,2.0,True,supplier_late_dispatch,False,False
SHP-010357,ORD-010357,2025-10-31,2025-11,DE-East,SUP-011,Saxon Metals,0.611,low,WH-007,Stuttgart Distribution Center,Stuttgart,low,PRD-0143,Strap 0143,Textiles,326,60580.58,standard,delivered,2025-11-11,2025-11-11,0.0,False,,False,False
SHP-010358,ORD-010358,2025-12-25,2025-12,DE-Central,SUP-019,Danube Tools,0.652,low,WH-005,Frankfurt Distribution Center,Frankfurt,medium,PRD-0125,Controller 0125,Electronics,17,1192.04,critical,delivered,2025-12-31,2025-12-30,-1.0,False,,False,False
SHP-010359,ORD-010359,2025-02-01,2025-02,DE-West,SUP-017,Main River Electronics,0.811,medium,WH-006,Leipzig Distribution Center,Leipzig,medium,PRD-0029,Plastic Resin 0029,Raw Materials,102,2947.8,standard,in_transit,2025-02-14,,,,,False,False
SHP-010360,ORD-010360,2025-09-26,2025-10,DE-North,SUP-016,Nordic Freight Supplies,0.901,high,WH-006,Leipzig Distribution Center,Leipzig,medium,PRD-0123,Cable 0123,Electronics,159,67365.12,standard,in_transit,2025-10-13,,,,,True,True
SHP-010361,ORD-010361,2025-03-04,2025-03,DE-West,SUP-023,Saxon Metals,0.93,high,WH-008,Dortmund Distribution Center,Dortmund,medium,PRD-0052,Safety Vest 0052,Textiles,228,27959.64,standard,delivered,2025-03-16,2025-03-15,-1.0,False,,True,True
SHP-010362,ORD-010362,2025-08-24,2025-09,DE-West,SUP-006,Elbe Manufacturing,0.939,high,WH-002,Hamburg Distribution Center,Hamburg,medium,PRD-0050,Pallet Wrap 0050,Packaging,185,72066.75,standard,delivered,2025-09-01,2025-09-02,1.0,True,,False,False
SHP-010363,ORD-010363,2025-05-25,2025-05,DE-North,SUP-013,Rhine Components,0.887,high,WH-004,Cologne Distribution Center,Cologne,low,PRD-0024,Cover Sheet 0024,Textiles,40,8737.2,standard,delivered,2025-05-31,2025-06-01,1.0,True,,False,False
SHP-010364,ORD-010364,2025-05-09,2025-05,DE-South,SUP-014,Baltic Packaging,0.868,medium,WH-004,Cologne Distribution Center,Cologne,low,PRD-0160,Foam Insert 0160,Packaging,1078,116197.62,standard,delivered,2025-05-14,2025-05-14,0.0,False,,True,False
SHP-010365,ORD-010365,2025-09-01,2025-09,DE-East,SUP-009,Ruhr Mechanical,0.965,high,WH-002,Hamburg Distribution Center,Hamburg,medium,PRD-0042,Label Roll 0042,Packaging,1148,263087.16,standard,delivered,2025-09-11,2025-09-11,0.0,False,,True,False
SHP-010366,ORD-010366,2025-06-24,2025-07,DE-West,SUP-008,Hanseatic Materials,0.604,low,WH-003,Munich Distribution Center,Munich,medium,PRD-0006,Valve 0006,Mechanical,257,28377.94,standard,delivered,2025-07-07,2025-07-07,0.0,False,,False,False
SHP-010367,ORD-010367,2025-12-27,2026-01,DE-East,SUP-017,Main River Electronics,0.811,medium,WH-007,Stuttgart Distribution Center,Stuttgart,low,PRD-0059,Gear 0059,Mechanical,46,12611.82,expedited,delivered,2026-01-07,2026-01-10,3.0,True,weather_disruption,False,True
SHP-010368,ORD-010368,2025-01-25,2025-02,DE-South,SUP-004,Nordic Freight Supplies,0.931,high,WH-001,Berlin Distribution Center,Berlin,medium,PRD-0045,Cover Sheet 0045,Textiles,202,51295.88,expedited,delivered,2025-02-07,2025-02-05,-2.0,False,,False,True
SHP-010369,ORD-010369,2025-06-20,2025-07,DE-Central,SUP-004,Nordic Freight Supplies,0.931,high,WH-001,Berlin Distribution Center,Berlin,medium,PRD-0003,Bracket 0003,Mechanical,160,36828.8,critical,delivered,2025-07-02,2025-07-01,-1.0,False,,False,False
SHP-010370,ORD-010370,2025-05-26,2025-06,DE-Central,SUP-003,Alpine Industrial Parts,0.922,high,WH-005,Frankfurt Distribution Center,Frankfurt,medium,PRD-0061,Controller 0061,Electronics,123,20432.76,expedited,delivered,2025-06-01,2025-06-01,0.0,False,,False,False
SHP-010371,ORD-010371,2025-11-30,2025-12,DE-Central,SUP-009,Ruhr Mechanical,0.965,high,WH-003,Munich Distribution Center,Munich,medium,PRD-0042,Label Roll 0042,Packaging,1047,239940.99,expedited,delivered,2025-12-11,2025-12-09,-2.0,False,,True,True
SHP-010372,ORD-010372,2025-10-03,2025-10,DE-East,SUP-003,Alpine Industrial Parts,0.922,high,WH-008,Dortmund Distribution Center,Dortmund,medium,PRD-0007,Sensor 0007,Electronics,81,26754.3,expedited,delivered,2025-10-10,2025-10-10,0.0,False,,False,False
SHP-010373,ORD-010373,2025-01-26,2025-02,DE-South,SUP-006,Elbe Manufacturing,0.939,high,WH-002,Hamburg Distribution Center,Hamburg,medium,PRD-0135,Bracket 0135,Mechanical,309,10932.42,critical,delivered,2025-02-04,2025-02-06,2.0,True,carrier_delay,False,False
SHP-010374,ORD-010374,2025-08-30,2025-09,DE-Central,SUP-008,Hanseatic Materials,0.604,low,WH-007,Stuttgart Distribution Center,Stuttgart,low,PRD-0074,Sensor 0074,Electronics,126,44233.56,standard,delivered,2025-09-08,2025-09-11,3.0,True,inventory_shortage,True,False
SHP-010375,ORD-010375,2025-02-22,2025-02,DE-East,SUP-019,Danube Tools,0.652,low,WH-008,Dortmund Distribution Center,Dortmund,medium,PRD-0124,Scanner 0124,Electronics,25,5576.5,standard,delivered,2025-02-28,2025-03-03,3.0,True,warehouse_capacity_constraint,False,True
SHP-010376,ORD-010376,2025-10-20,2025-11,DE-East,SUP-017,Main River Electronics,0.811,medium,WH-006,Leipzig Distribution Center,Leipzig,medium,PRD-0114,Aluminium Rod 0114,Raw Materials,252,54132.12,standard,delivered,2025-11-01,2025-11-01,0.0,False,,False,False
SHP-010377,ORD-010377,2025-10-15,2025-10,DE-North,SUP-010,Black Forest Plastics,0.829,medium,WH-001,Berlin Distribution Center,Berlin,medium,PRD-0027,Rubber Seal 0027,Raw Materials,350,25417.0,standard,delivered,2025-10-23,2025-10-24,1.0,True,warehouse_capacity_constraint,False,False
SHP-010378,ORD-010378,2025-12-04,2025-12,DE-East,SUP-009,Ruhr Mechanical,0.965,high,WH-003,Munich Distribution Center,Munich,medium,PRD-0079,Gear 0079,Mechanical,244,69134.96,expedited,delivered,2025-12-13,2025-12-14,1.0,True,,False,False
SHP-010379,ORD-010379,2025-12-09,2025-12,DE-East,SUP-012,Bavaria Textile Group,0.813,medium,WH-005,Frankfurt Distribution Center,Frankfurt,medium,PRD-0176,Bracket 0176,Mechanical,255,9302.4,standard,delivered,2025-12-23,2025-12-23,0.0,False,,False,True
SHP-010380,ORD-010380,2025-04-27,2025-05,DE-Central,SUP-019,Danube Tools,0.652,low,WH-002,Hamburg Distribution Center,Hamburg,medium,PRD-0016,Plastic Resin 0016,Raw Materials,410,133856.8,standard,delivered,2025-05-05,2025-05-06,1.0,True,supplier_late_dispatch,False,False
SHP-010381,ORD-010381,2025-06-29,2025-07,DE-South,SUP-017,Main River Electronics,0.811,medium,WH-004,Cologne Distribution Center,Cologne,low,PRD-0114,Aluminium Rod 0114,Raw Materials,70,15036.7,standard,delivered,2025-07-14,2025-07-15,1.0,True,,False,False
SHP-010382,ORD-010382,2025-12-14,2025-12,DE-North,SUP-018,Elbe Manufacturing,0.745,medium,WH-003,Munich Distribution Center,Munich,medium,PRD-0130,Controller 0130,Electronics,29,3207.4,standard,delivered,2025-12-24,2025-12-24,0.0,False,,False,True
SHP-010383,ORD-010383,2025-12-14,2025-12,DE-West,SUP-010,Black Forest Plastics,0.829,medium,WH-003,Munich Distribution Center,Munich,medium,PRD-0171,Cable 0171,Electronics,32,11487.36,expedited,delivered,2025-12-21,2025-12-21,0.0,False,,False,False
SHP-010384,ORD-010384,2025-04-07,2025-04,DE-East,SUP-010,Black Forest Plastics,0.829,medium,WH-005,Frankfurt Distribution Center,Frankfurt,medium,PRD-0151,Controller 0151,Electronics,90,28837.8,standard,delivered,2025-04-14,2025-04-12,-2.0,False,,False,False
SHP-010385,ORD-010385,2025-11-01,2025-11,DE-West,SUP-003,Alpine Industrial Parts,0.922,high,WH-005,Frankfurt Distribution Center,Frankfurt,medium,PRD-0035,Gear 0035,Mechanical,302,43690.34,standard,in_transit,2025-11-07,,,,,True,False
SHP-010386,ORD-010386,2025-01-04,2025-01,DE-West,SUP-004,Nordic Freight Supplies,0.931,high,WH-004,Cologne Distribution Center,Cologne,low,PRD-0169,Carton 0169,Packaging,195,38467.65,standard,delivered,2025-01-17,2025-01-17,0.0,False,,False,False
SHP-010387,ORD-010387,2025-07-04,2025-07,DE-East,SUP-023,Saxon Metals,0.93,high,WH-005,Frankfurt Distribution Center,Frankfurt,medium,PRD-0131,Carton 0131,Packaging,931,173072.9,standard,in_transit,2025-07-17,,,,,True,True
SHP-010388,ORD-010388,2025-12-08,2025-12,DE-West,SUP-023,Saxon Metals,0.93,high,WH-008,Dortmund Distribution Center,Dortmund,medium,PRD-0153,Controller 0153,Electronics,13,2938.26,standard,delivered,2025-12-20,2025-12-21,1.0,True,warehouse_capacity_constraint,False,True
SHP-010389,ORD-010389,2025-09-08,NaT,DE-North,SUP-019,Danube Tools,0.652,low,WH-005,Frankfurt Distribution Center,Frankfurt,medium,PRD-0180,Scanner 0180,Electronics,37,4664.22,standard,delivered,,2025-09-20,3.0,True,supplier_late_dispatch,False,False
SHP-010390,ORD-010390,2025-10-22,2025-10,DE-North,SUP-009,Ruhr Mechanical,0.965,high,WH-004,Cologne Distribution Center,Cologne,low,PRD-0165,Carton 0165,Packaging,566,120631.58,expedited,delivered,2025-10-31,2025-11-01,1.0,True,,False,False
SHP-010391,ORD-010391,2025-02-02,2025-02,DE-North,SUP-010,Black Forest Plastics,0.829,medium,WH-003,Munich Distribution Center,Munich,medium,PRD-0027,Rubber Seal 0027,Raw Materials,458,33259.96,standard,delivered,2025-02-06,2025-02-10,4.0,True,inventory_shortage,True,False
SHP-010392,ORD-010392,2025-12-22,2025-12,DE-North,SUP-015,Alpine Industrial Parts,0.925,high,WH-004,Cologne Distribution Center,Cologne,low,PRD-0011,Gear 0011,Mechanical,146,59156.28,standard,delivered,2025-12-31,2025-12-29,-2.0,False,,False,False
SHP-010393,ORD-010393,2025-12-29,2026-01,DE-East,SUP-011,Saxon Metals,0.611,low,WH-004,Cologne Distribution Center,Cologne,low,PRD-0080,Cable 0080,Electronics,24,2596.8,standard,in_transit,2026-01-06,,,,,False,False
SHP-010394,ORD-010394,2025-05-02,2025-05,DE-East,SUP-008,Hanseatic Materials,0.604,low,WH-002,Hamburg Distribution Center,Hamburg,medium,PRD-0078,Cover Sheet 0078,Textiles,309,36842.07,standard,delivered,2025-05-13,2025-05-16,3.0,True,supplier_late_dispatch,False,False
SHP-010395,ORD-010395,2025-01-12,2025-01,DE-East,SUP-019,Danube Tools,0.652,low,WH-005,Frankfurt Distribution Center,Frankfurt,medium,PRD-0016,Plastic Resin 0016,Raw Materials,141,46033.68,expedited,delivered,2025-01-18,2025-01-19,1.0,True,customs_documentation,False,False
SHP-010396,ORD-010396,2025-12-19,2025-12,DE-North,SUP-011,Saxon Metals,0.611,low,WH-006,Leipzig Distribution Center,Leipzig,medium,PRD-0159,Gear 0159,Mechanical,246,50875.26,standard,delivered,2025-12-30,2026-01-01,2.0,True,supplier_late_dispatch,True,True
SHP-010397,ORD-010397,2025-12-27,2026-01,DE-East,SUP-001,Rhine Components,0.724,medium,WH-008,Dortmund Distribution Center,Dortmund,medium,PRD-0112,Cover Sheet 0112,Textiles,37,7533.57,standard,in_transit,2026-01-04,,,,,False,False
SHP-010398,ORD-010398,2025-02-25,2025-03,DE-North,SUP-015,Alpine Industrial Parts,0.925,high,WH-005,Frankfurt Distribution Center,Frankfurt,medium,PRD-0158,Rubber Seal 0158,Raw Materials,175,68222.0,standard,in_transit,2025-03-02,,,,,False,False
SHP-010399,ORD-010399,2025-02-26,2025-03,DE-West,SUP-008,Hanseatic Materials,0.604,low,WH-004,Cologne Distribution Center,Cologne,low,PRD-0054,Strap 0054,Textiles,323,45145.71,standard,in_transit,2025-03-09,,,,,False,False
SHP-010400,ORD-010400,2025-01-02,2025-01,DE-Central,SUP-023,Saxon Metals,0.93,high,WH-008,Dortmund Distribution Center,Dortmund,medium,PRD-0153,Controller 0153,Electronics,21,4746.42,standard,delivered,2025-01-16,2025-01-15,-1.0,False,,False,False
SHP-010401,ORD-010401,2025-08-31,2025-09,DE-South,SUP-009,Ruhr Mechanical,0.965,high,WH-006,Leipzig Distribution Center,Leipzig,medium,PRD-0044,Bracket 0044,Mechanical,46,13246.62,critical,delivered,2025-09-07,2025-09-17,10.0,True,inventory_shortage,False,False
SHP-010402,ORD-010402,2025-08-24,2025-09,DE-North,SUP-021,Ruhr Mechanical,0.841,medium,WH-004,Cologne Distribution Center,Cologne,low,PRD-0100,Carton 0100,Packaging,1147,307246.89,standard,delivered,2025-09-03,2025-09-03,0.0,False,,True,True
SHP-010403,ORD-010403,2025-08-26,2025-09,DE-North,SUP-006,Elbe Manufacturing,0.939,high,WH-005,Frankfurt Distribution Center,Frankfurt,medium,PRD-0135,Bracket 0135,Mechanical,229,8102.02,standard,in_transit,2025-09-02,,,,,False,False
SHP-010404,ORD-010404,2025-04-27,2025-05,DE-South,SUP-008,Hanseatic Materials,0.604,low,WH-001,Berlin Distribution Center,Berlin,medium,PRD-0048,Cable 0048,Electronics,157,15276.1,critical,delivered,2025-05-07,2025-05-08,1.0,True,,False,False
SHP-010405,ORD-010405,2025-11-25,2025-12,DE-South,SUP-024,Bavaria Textile Group,0.894,high,WH-003,Munich Distribution Center,Munich,medium,PRD-0117,Plastic Resin 0117,Raw Materials,171,15222.42,standard,delivered,2025-12-08,2025-12-14,6.0,True,carrier_delay,False,True
SHP-010406,ORD-010406,2025-02-19,2025-02,DE-East,SUP-014,Baltic Packaging,0.868,medium,WH-004,Cologne Distribution Center,Cologne,low,PRD-0085,Valve 0085,Mechanical,317,107757.81,standard,in_transit,2025-02-25,,,,,False,False
SHP-010407,ORD-010407,2025-07-22,2025-08,DE-Central,SUP-008,Hanseatic Materials,0.604,low,WH-005,Frankfurt Distribution Center,Frankfurt,medium,PRD-0081,Steel Sheet 0081,Raw Materials,155,10118.4,standard,delivered,2025-08-01,2025-08-01,0.0,False,,True,False
SHP-010408,ORD-010408,2025-10-06,2025-10,DE-South,SUP-016,Nordic Freight Supplies,0.901,high,WH-008,Dortmund Distribution Center,Dortmund,medium,PRD-0015,Controller 0015,Electronics,158,20198.72,standard,delivered,2025-10-19,2025-10-19,0.0,False,,False,False
SHP-010409,ORD-010409,2025-10-26,2025-11,DE-Central,SUP-016,Nordic Freight Supplies,0.901,high,WH-004,Cologne Distribution Center,Cologne,low,PRD-0142,Foam Insert 0142,Packaging,623,178757.39,standard,delivered,2025-11-08,2025-11-08,0.0,False,,True,False
SHP-010410,ORD-010410,2025-07-21,2025-07,DE-East,SUP-020,Hanseatic Materials,0.846,medium,WH-006,Leipzig Distribution Center,Leipzig,medium,PRD-0155,Plastic Resin 0155,Raw Materials,49,8563.73,standard,delivered,2025-07-29,2025-07-29,0.0,False,,False,False
SHP-010411,ORD-010411,2025-04-30,2025-05,DE-North,SUP-018,Elbe Manufacturing,0.745,medium,WH-004,Cologne Distribution Center,Cologne,low,PRD-0105,Aluminium Rod 0105,Raw Materials,259,72131.5,expedited,delivered,2025-05-07,2025-05-07,0.0,False,,True,True
SHP-010412,ORD-010412,2025-11-05,2025-11,DE-North,SUP-004,Nordic Freight Supplies,0.931,high,WH-005,Frankfurt Distribution Center,Frankfurt,medium,PRD-0040,Controller 0040,Electronics,130,15805.4,standard,delivered,2025-11-19,2025-11-19,0.0,False,,False,False
SHP-010413,ORD-010413,2025-03-05,2025-03,DE-East,SUP-013,Rhine Components,0.887,high,WH-007,Stuttgart Distribution Center,Stuttgart,low,PRD-0087,Strap 0087,Textiles,185,55897.75,expedited,delivered,2025-03-13,2025-03-13,0.0,False,,False,False
SHP-010414,ORD-010414,2025-01-02,2025-01,DE-West,SUP-024,Bavaria Textile Group,0.894,high,WH-001,Berlin Distribution Center,Berlin,medium,PRD-0117,Plastic Resin 0117,Raw Materials,247,21987.94,critical,delivered,2025-01-13,2025-01-13,0.0,False,,False,False
SHP-010415,ORD-010415,2025-07-22,2025-07,DE-West,SUP-011,Saxon Metals,0.611,low,WH-006,Leipzig Distribution Center,Leipzig,medium,PRD-0166,Rubber Seal 0166,Raw Materials,254,74587.1,standard,delivered,2025-07-31,2025-08-03,3.0,True,warehouse_capacity_constraint,False,False
SHP-010416,ORD-010416,2025-12-10,2025-12,DE-South,SUP-019,Danube Tools,0.652,low,WH-001,Berlin Distribution Center,Berlin,medium,PRD-0180,Scanner 0180,Electronics,33,4159.98,standard,delivered,2025-12-17,2025-12-24,7.0,True,supplier_late_dispatch,False,False
SHP-010417,ORD-010417,2025-09-09,2025-09,DE-West,SUP-001,Rhine Components,0.724,medium,WH-001,Berlin Distribution Center,Berlin,medium,PRD-0175,Gear 0175,Mechanical,241,28317.5,standard,delivered,2025-09-16,2025-09-16,0.0,False,,False,False
SHP-010418,ORD-010418,2025-11-24,2025-12,DE-North,SUP-019,Danube Tools,0.652,low,WH-002,Hamburg Distribution Center,Hamburg,medium,PRD-0084,Steel Sheet 0084,Raw Materials,419,161746.57,expedited,delivered,2025-12-03,2025-12-01,-2.0,False,,True,False
SHP-010419,ORD-010419,2025-10-31,2025-11,DE-East,SUP-022,Black Forest Plastics,0.971,high,WH-001,Berlin Distribution Center,Berlin,medium,PRD-0089,Scanner 0089,Electronics,48,12853.44,expedited,in_transit,2025-11-08,,,,,False,False
SHP-010420,ORD-010420,2025-12-23,2026-01,DE-West,SUP-004,Nordic Freight Supplies,0.931,high,WH-008,Dortmund Distribution Center,Dortmund,medium,PRD-0062,Valve 0062,Mechanical,343,102797.1,standard,delivered,2026-01-03,2026-01-05,2.0,True,warehouse_capacity_constraint,False,True
SHP-010421,ORD-010421,2025-10-05,2025-10,DE-South,SUP-011,Saxon Metals,0.611,low,WH-001,Berlin Distribution Center,Berlin,medium,PRD-0143,Strap 0143,Textiles,284,52775.72,expedited,delivered,2025-10-14,2025-10-14,0.0,False,,False,False
SHP-010422,ORD-010422,2025-04-03,2025-04,DE-Central,SUP-014,Baltic Packaging,0.868,medium,WH-004,Cologne Distribution Center,Cologne,low,PRD-0160,Foam Insert 0160,Packaging,176,18971.04,standard,delivered,2025-04-09,2025-04-09,0.0,False,,True,False
SHP-010423,ORD-010423,2025-10-01,2025-10,DE-West,SUP-007,Danube Tools,0.771,medium,WH-003,Munich Distribution Center,Munich,medium,PRD-0091,Cable 0091,Electronics,128,22114.56,expedited,in_transit,2025-10-11,,,,,False,False
